( 1 ,  -1 ,  0  )
( 929 ,  660 ,  -1589  )
( 928 ,  661 ,  -1589  )
( 927 ,  662 ,  -1589  )
( 926 ,  663 ,  -1589  )
( 925 ,  664 ,  -1589  )
( 924 ,  665 ,  -1589  )
( 923 ,  666 ,  -1589  )
( 922 ,  666 ,  -1588  )
( 921 ,  667 ,  -1588  )
( 920 ,  667 ,  -1587  )
( 919 ,  667 ,  -1586  )
( 920 ,  666 ,  -1586  )
( 919 ,  666 ,  -1585  )
( 918 ,  667 ,  -1585  )
( 917 ,  668 ,  -1585  )
( 916 ,  669 ,  -1585  )
( 915 ,  670 ,  -1585  )
( 914 ,  670 ,  -1584  )
( 913 ,  670 ,  -1583  )
( 912 ,  670 ,  -1582  )
( 911 ,  670 ,  -1581  )
( 911 ,  671 ,  -1582  )
( 910 ,  672 ,  -1582  )
( 909 ,  672 ,  -1581  )
( 908 ,  673 ,  -1581  )
( 907 ,  673 ,  -1580  )
( 906 ,  674 ,  -1580  )
( 906 ,  675 ,  -1581  )
( 907 ,  674 ,  -1581  )
( 906 ,  674 ,  -1580  )
( 907 ,  674 ,  -1581  )
( 906 ,  675 ,  -1581  )
( 905 ,  675 ,  -1580  )
( 904 ,  675 ,  -1579  )
( 903 ,  675 ,  -1578  )
( 903 ,  674 ,  -1577  )
( 902 ,  675 ,  -1577  )
( 901 ,  676 ,  -1577  )
( 902 ,  676 ,  -1578  )
( 901 ,  676 ,  -1577  )
( 900 ,  676 ,  -1576  )
( 899 ,  676 ,  -1575  )
( 898 ,  677 ,  -1575  )
( 897 ,  678 ,  -1575  )
( 896 ,  678 ,  -1574  )
( 895 ,  678 ,  -1573  )
( 894 ,  679 ,  -1573  )
( 893 ,  680 ,  -1573  )
( 892 ,  681 ,  -1573  )
( 891 ,  681 ,  -1572  )
( 890 ,  681 ,  -1571  )
( 889 ,  682 ,  -1571  )
( 888 ,  682 ,  -1570  )
( 888 ,  681 ,  -1569  )
( 887 ,  682 ,  -1569  )
( 886 ,  683 ,  -1569  )
( 885 ,  684 ,  -1569  )
( 884 ,  685 ,  -1569  )
( 883 ,  686 ,  -1569  )
( 882 ,  686 ,  -1568  )
( 881 ,  687 ,  -1568  )
( 880 ,  687 ,  -1567  )
( 879 ,  688 ,  -1567  )
( 878 ,  688 ,  -1566  )
( 879 ,  687 ,  -1566  )
( 878 ,  688 ,  -1566  )
( 877 ,  688 ,  -1565  )
( 877 ,  689 ,  -1566  )
( 876 ,  689 ,  -1565  )
( 877 ,  689 ,  -1566  )
( 876 ,  690 ,  -1566  )
( 877 ,  690 ,  -1567  )
( 876 ,  691 ,  -1567  )
( 875 ,  691 ,  -1566  )
( 874 ,  692 ,  -1566  )
( 873 ,  693 ,  -1566  )
( 874 ,  692 ,  -1566  )
( 873 ,  693 ,  -1566  )
( 874 ,  692 ,  -1566  )
( 873 ,  693 ,  -1566  )
( 872 ,  694 ,  -1566  )
( 871 ,  694 ,  -1565  )
( 870 ,  694 ,  -1564  )
( 870 ,  695 ,  -1565  )
( 869 ,  695 ,  -1564  )
( 868 ,  696 ,  -1564  )
( 868 ,  695 ,  -1563  )
( 868 ,  696 ,  -1564  )
( 867 ,  696 ,  -1563  )
( 867 ,  697 ,  -1564  )
( 866 ,  697 ,  -1563  )
( 865 ,  698 ,  -1563  )
( 864 ,  698 ,  -1562  )
( 863 ,  698 ,  -1561  )
( 862 ,  698 ,  -1560  )
( 863 ,  698 ,  -1561  )
( 862 ,  698 ,  -1560  )
( 861 ,  699 ,  -1560  )
( 860 ,  700 ,  -1560  )
( 859 ,  700 ,  -1559  )
( 860 ,  700 ,  -1560  )
( 859 ,  700 ,  -1559  )
( 858 ,  700 ,  -1558  )
( 857 ,  701 ,  -1558  )
( 858 ,  701 ,  -1559  )
( 857 ,  702 ,  -1559  )
( 856 ,  703 ,  -1559  )
( 855 ,  704 ,  -1559  )
( 854 ,  705 ,  -1559  )
( 853 ,  706 ,  -1559  )
( 852 ,  706 ,  -1558  )
( 851 ,  707 ,  -1558  )
( 851 ,  708 ,  -1559  )
( 850 ,  709 ,  -1559  )
( 849 ,  710 ,  -1559  )
( 848 ,  711 ,  -1559  )
( 848 ,  710 ,  -1558  )
( 847 ,  710 ,  -1557  )
( 846 ,  710 ,  -1556  )
( 845 ,  710 ,  -1555  )
( 844 ,  710 ,  -1554  )
( 843 ,  710 ,  -1553  )
( 842 ,  711 ,  -1553  )
( 841 ,  712 ,  -1553  )
( 840 ,  713 ,  -1553  )
( 841 ,  712 ,  -1553  )
( 840 ,  712 ,  -1552  )
( 841 ,  712 ,  -1553  )
( 840 ,  712 ,  -1552  )
( 839 ,  712 ,  -1551  )
( 838 ,  713 ,  -1551  )
( 837 ,  714 ,  -1551  )
( 838 ,  713 ,  -1551  )
( 837 ,  713 ,  -1550  )
( 836 ,  714 ,  -1550  )
( 836 ,  715 ,  -1551  )
( 835 ,  715 ,  -1550  )
( 834 ,  716 ,  -1550  )
( 835 ,  716 ,  -1551  )
( 834 ,  717 ,  -1551  )
( 833 ,  717 ,  -1550  )
( 832 ,  718 ,  -1550  )
( 831 ,  718 ,  -1549  )
( 830 ,  718 ,  -1548  )
( 829 ,  718 ,  -1547  )
( 828 ,  719 ,  -1547  )
( 827 ,  720 ,  -1547  )
( 826 ,  720 ,  -1546  )
( 825 ,  720 ,  -1545  )
( 824 ,  720 ,  -1544  )
( 823 ,  720 ,  -1543  )
( 822 ,  721 ,  -1543  )
( 821 ,  721 ,  -1542  )
( 820 ,  722 ,  -1542  )
( 819 ,  722 ,  -1541  )
( 818 ,  722 ,  -1540  )
( 819 ,  721 ,  -1540  )
( 818 ,  722 ,  -1540  )
( 817 ,  722 ,  -1539  )
( 816 ,  723 ,  -1539  )
( 815 ,  723 ,  -1538  )
( 816 ,  722 ,  -1538  )
( 815 ,  722 ,  -1537  )
( 814 ,  723 ,  -1537  )
( 814 ,  722 ,  -1536  )
( 814 ,  723 ,  -1537  )
( 813 ,  723 ,  -1536  )
( 814 ,  723 ,  -1537  )
( 813 ,  723 ,  -1536  )
( 812 ,  723 ,  -1535  )
( 812 ,  724 ,  -1536  )
( 811 ,  725 ,  -1536  )
( 810 ,  726 ,  -1536  )
( 809 ,  727 ,  -1536  )
( 810 ,  727 ,  -1537  )
( 809 ,  727 ,  -1536  )
( 808 ,  728 ,  -1536  )
( 807 ,  728 ,  -1535  )
( 806 ,  728 ,  -1534  )
( 805 ,  728 ,  -1533  )
( 804 ,  728 ,  -1532  )
( 804 ,  729 ,  -1533  )
( 803 ,  729 ,  -1532  )
( 804 ,  728 ,  -1532  )
( 803 ,  728 ,  -1531  )
( 802 ,  728 ,  -1530  )
( 801 ,  728 ,  -1529  )
( 800 ,  728 ,  -1528  )
( 799 ,  729 ,  -1528  )
( 798 ,  730 ,  -1528  )
( 797 ,  730 ,  -1527  )
( 798 ,  730 ,  -1528  )
( 797 ,  730 ,  -1527  )
( 796 ,  731 ,  -1527  )
( 795 ,  731 ,  -1526  )
( 795 ,  732 ,  -1527  )
( 794 ,  732 ,  -1526  )
( 794 ,  731 ,  -1525  )
( 793 ,  732 ,  -1525  )
( 794 ,  732 ,  -1526  )
( 793 ,  733 ,  -1526  )
( 792 ,  733 ,  -1525  )
( 792 ,  732 ,  -1524  )
( 791 ,  732 ,  -1523  )
( 790 ,  732 ,  -1522  )
( 789 ,  733 ,  -1522  )
( 790 ,  732 ,  -1522  )
( 789 ,  732 ,  -1521  )
( 788 ,  732 ,  -1520  )
( 789 ,  731 ,  -1520  )
( 789 ,  732 ,  -1521  )
( 788 ,  732 ,  -1520  )
( 787 ,  733 ,  -1520  )
( 786 ,  734 ,  -1520  )
( 785 ,  735 ,  -1520  )
( 784 ,  735 ,  -1519  )
( 783 ,  736 ,  -1519  )
( 782 ,  737 ,  -1519  )
( 781 ,  737 ,  -1518  )
( 780 ,  738 ,  -1518  )
( 779 ,  738 ,  -1517  )
( 778 ,  739 ,  -1517  )
( 777 ,  739 ,  -1516  )
( 776 ,  740 ,  -1516  )
( 775 ,  741 ,  -1516  )
( 775 ,  740 ,  -1515  )
( 774 ,  740 ,  -1514  )
( 773 ,  741 ,  -1514  )
( 772 ,  741 ,  -1513  )
( 771 ,  742 ,  -1513  )
( 770 ,  742 ,  -1512  )
( 769 ,  743 ,  -1512  )
( 770 ,  743 ,  -1513  )
( 770 ,  744 ,  -1514  )
( 769 ,  744 ,  -1513  )
( 768 ,  744 ,  -1512  )
( 767 ,  745 ,  -1512  )
( 767 ,  744 ,  -1511  )
( 766 ,  744 ,  -1510  )
( 765 ,  745 ,  -1510  )
( 764 ,  745 ,  -1509  )
( 763 ,  745 ,  -1508  )
( 762 ,  745 ,  -1507  )
( 762 ,  746 ,  -1508  )
( 761 ,  746 ,  -1507  )
( 760 ,  747 ,  -1507  )
( 759 ,  747 ,  -1506  )
( 758 ,  747 ,  -1505  )
( 757 ,  747 ,  -1504  )
( 756 ,  747 ,  -1503  )
( 755 ,  747 ,  -1502  )
( 754 ,  747 ,  -1501  )
( 753 ,  748 ,  -1501  )
( 752 ,  749 ,  -1501  )
( 751 ,  750 ,  -1501  )
( 750 ,  750 ,  -1500  )
( 750 ,  751 ,  -1501  )
( 749 ,  751 ,  -1500  )
( 748 ,  752 ,  -1500  )
( 747 ,  753 ,  -1500  )
( 748 ,  752 ,  -1500  )
( 747 ,  752 ,  -1499  )
( 746 ,  752 ,  -1498  )
( 746 ,  753 ,  -1499  )
( 745 ,  753 ,  -1498  )
( 744 ,  753 ,  -1497  )
( 743 ,  753 ,  -1496  )
( 742 ,  753 ,  -1495  )
( 741 ,  753 ,  -1494  )
( 740 ,  753 ,  -1493  )
( 741 ,  753 ,  -1494  )
( 740 ,  753 ,  -1493  )
( 739 ,  754 ,  -1493  )
( 738 ,  754 ,  -1492  )
( 737 ,  754 ,  -1491  )
( 736 ,  754 ,  -1490  )
( 735 ,  754 ,  -1489  )
( 734 ,  754 ,  -1488  )
( 733 ,  754 ,  -1487  )
( 732 ,  755 ,  -1487  )
( 731 ,  755 ,  -1486  )
( 731 ,  756 ,  -1487  )
( 730 ,  757 ,  -1487  )
( 729 ,  757 ,  -1486  )
( 728 ,  757 ,  -1485  )
( 727 ,  757 ,  -1484  )
( 726 ,  758 ,  -1484  )
( 725 ,  758 ,  -1483  )
( 724 ,  758 ,  -1482  )
( 723 ,  758 ,  -1481  )
( 722 ,  758 ,  -1480  )
( 721 ,  758 ,  -1479  )
( 720 ,  759 ,  -1479  )
( 719 ,  759 ,  -1478  )
( 719 ,  760 ,  -1479  )
( 718 ,  760 ,  -1478  )
( 718 ,  759 ,  -1477  )
( 719 ,  758 ,  -1477  )
( 718 ,  758 ,  -1476  )
( 718 ,  757 ,  -1475  )
( 717 ,  757 ,  -1474  )
( 718 ,  756 ,  -1474  )
( 717 ,  756 ,  -1473  )
( 716 ,  756 ,  -1472  )
( 715 ,  756 ,  -1471  )
( 716 ,  756 ,  -1472  )
( 715 ,  757 ,  -1472  )
( 714 ,  758 ,  -1472  )
( 714 ,  757 ,  -1471  )
( 713 ,  757 ,  -1470  )
( 712 ,  757 ,  -1469  )
( 713 ,  756 ,  -1469  )
( 712 ,  756 ,  -1468  )
( 711 ,  756 ,  -1467  )
( 710 ,  756 ,  -1466  )
( 711 ,  755 ,  -1466  )
( 710 ,  756 ,  -1466  )
( 710 ,  757 ,  -1467  )
( 709 ,  758 ,  -1467  )
( 708 ,  758 ,  -1466  )
( 709 ,  757 ,  -1466  )
( 708 ,  758 ,  -1466  )
( 707 ,  759 ,  -1466  )
( 706 ,  759 ,  -1465  )
( 705 ,  760 ,  -1465  )
( 704 ,  761 ,  -1465  )
( 703 ,  762 ,  -1465  )
( 702 ,  762 ,  -1464  )
( 701 ,  762 ,  -1463  )
( 700 ,  762 ,  -1462  )
( 699 ,  762 ,  -1461  )
( 698 ,  763 ,  -1461  )
( 697 ,  763 ,  -1460  )
( 696 ,  763 ,  -1459  )
( 695 ,  764 ,  -1459  )
( 694 ,  764 ,  -1458  )
( 693 ,  764 ,  -1457  )
( 692 ,  764 ,  -1456  )
( 693 ,  763 ,  -1456  )
( 693 ,  762 ,  -1455  )
( 692 ,  762 ,  -1454  )
( 691 ,  762 ,  -1453  )
( 690 ,  763 ,  -1453  )
( 689 ,  763 ,  -1452  )
( 688 ,  764 ,  -1452  )
( 687 ,  764 ,  -1451  )
( 686 ,  765 ,  -1451  )
( 687 ,  764 ,  -1451  )
( 686 ,  764 ,  -1450  )
( 685 ,  764 ,  -1449  )
( 684 ,  765 ,  -1449  )
( 684 ,  764 ,  -1448  )
( 683 ,  765 ,  -1448  )
( 682 ,  765 ,  -1447  )
( 681 ,  765 ,  -1446  )
( 680 ,  766 ,  -1446  )
( 679 ,  766 ,  -1445  )
( 679 ,  765 ,  -1444  )
( 680 ,  765 ,  -1445  )
( 679 ,  766 ,  -1445  )
( 678 ,  766 ,  -1444  )
( 677 ,  766 ,  -1443  )
( 676 ,  766 ,  -1442  )
( 675 ,  766 ,  -1441  )
( 674 ,  767 ,  -1441  )
( 673 ,  768 ,  -1441  )
( 672 ,  768 ,  -1440  )
( 671 ,  768 ,  -1439  )
( 670 ,  769 ,  -1439  )
( 669 ,  769 ,  -1438  )
( 668 ,  770 ,  -1438  )
( 667 ,  770 ,  -1437  )
( 666 ,  770 ,  -1436  )
( 665 ,  770 ,  -1435  )
( 664 ,  770 ,  -1434  )
( 663 ,  770 ,  -1433  )
( 664 ,  770 ,  -1434  )
( 663 ,  770 ,  -1433  )
( 662 ,  771 ,  -1433  )
( 661 ,  771 ,  -1432  )
( 660 ,  771 ,  -1431  )
( 659 ,  771 ,  -1430  )
( 658 ,  772 ,  -1430  )
( 657 ,  772 ,  -1429  )
( 656 ,  772 ,  -1428  )
( 655 ,  772 ,  -1427  )
( 655 ,  773 ,  -1428  )
( 656 ,  772 ,  -1428  )
( 655 ,  772 ,  -1427  )
( 654 ,  773 ,  -1427  )
( 653 ,  773 ,  -1426  )
( 654 ,  772 ,  -1426  )
( 655 ,  772 ,  -1427  )
( 654 ,  773 ,  -1427  )
( 653 ,  773 ,  -1426  )
( 652 ,  773 ,  -1425  )
( 651 ,  774 ,  -1425  )
( 650 ,  774 ,  -1424  )
( 651 ,  773 ,  -1424  )
( 652 ,  773 ,  -1425  )
( 651 ,  774 ,  -1425  )
( 650 ,  775 ,  -1425  )
( 649 ,  775 ,  -1424  )
( 648 ,  775 ,  -1423  )
( 647 ,  775 ,  -1422  )
( 647 ,  774 ,  -1421  )
( 646 ,  774 ,  -1420  )
( 645 ,  775 ,  -1420  )
( 644 ,  775 ,  -1419  )
( 644 ,  774 ,  -1418  )
( 643 ,  774 ,  -1417  )
( 642 ,  774 ,  -1416  )
( 643 ,  773 ,  -1416  )
( 642 ,  773 ,  -1415  )
( 641 ,  773 ,  -1414  )
( 640 ,  773 ,  -1413  )
( 641 ,  772 ,  -1413  )
( 640 ,  772 ,  -1412  )
( 641 ,  771 ,  -1412  )
( 641 ,  770 ,  -1411  )
( 640 ,  770 ,  -1410  )
( 639 ,  770 ,  -1409  )
( 638 ,  770 ,  -1408  )
( 637 ,  770 ,  -1407  )
( 636 ,  770 ,  -1406  )
( 635 ,  770 ,  -1405  )
( 635 ,  771 ,  -1406  )
( 634 ,  771 ,  -1405  )
( 633 ,  771 ,  -1404  )
( 634 ,  771 ,  -1405  )
( 633 ,  771 ,  -1404  )
( 632 ,  771 ,  -1403  )
( 631 ,  771 ,  -1402  )
( 630 ,  771 ,  -1401  )
( 629 ,  772 ,  -1401  )
( 628 ,  772 ,  -1400  )
( 627 ,  772 ,  -1399  )
( 628 ,  772 ,  -1400  )
( 627 ,  772 ,  -1399  )
( 626 ,  772 ,  -1398  )
( 625 ,  772 ,  -1397  )
( 624 ,  772 ,  -1396  )
( 623 ,  772 ,  -1395  )
( 622 ,  772 ,  -1394  )
( 621 ,  773 ,  -1394  )
( 622 ,  772 ,  -1394  )
( 621 ,  772 ,  -1393  )
( 620 ,  772 ,  -1392  )
( 619 ,  773 ,  -1392  )
( 618 ,  773 ,  -1391  )
( 618 ,  772 ,  -1390  )
( 617 ,  772 ,  -1389  )
( 616 ,  772 ,  -1388  )
( 615 ,  772 ,  -1387  )
( 614 ,  772 ,  -1386  )
( 613 ,  772 ,  -1385  )
( 612 ,  772 ,  -1384  )
( 613 ,  771 ,  -1384  )
( 612 ,  771 ,  -1383  )
( 611 ,  771 ,  -1382  )
( 610 ,  771 ,  -1381  )
( 609 ,  771 ,  -1380  )
( 609 ,  770 ,  -1379  )
( 608 ,  770 ,  -1378  )
( 607 ,  770 ,  -1377  )
( 606 ,  770 ,  -1376  )
( 605 ,  770 ,  -1375  )
( 604 ,  770 ,  -1374  )
( 603 ,  770 ,  -1373  )
( 602 ,  770 ,  -1372  )
( 601 ,  770 ,  -1371  )
( 600 ,  770 ,  -1370  )
( 599 ,  770 ,  -1369  )
( 598 ,  770 ,  -1368  )
( 597 ,  770 ,  -1367  )
( 596 ,  770 ,  -1366  )
( 595 ,  770 ,  -1365  )
( 594 ,  770 ,  -1364  )
( 593 ,  770 ,  -1363  )
( 592 ,  770 ,  -1362  )
( 591 ,  770 ,  -1361  )
( 590 ,  770 ,  -1360  )
( 589 ,  770 ,  -1359  )
( 588 ,  770 ,  -1358  )
( 587 ,  770 ,  -1357  )
( 586 ,  771 ,  -1357  )
( 585 ,  771 ,  -1356  )
( 584 ,  771 ,  -1355  )
( 584 ,  770 ,  -1354  )
( 583 ,  770 ,  -1353  )
( 582 ,  770 ,  -1352  )
( 581 ,  770 ,  -1351  )
( 580 ,  770 ,  -1350  )
( 579 ,  770 ,  -1349  )
( 578 ,  770 ,  -1348  )
( 577 ,  770 ,  -1347  )
( 576 ,  770 ,  -1346  )
( 575 ,  770 ,  -1345  )
( 576 ,  770 ,  -1346  )
( 575 ,  770 ,  -1345  )
( 574 ,  770 ,  -1344  )
( 573 ,  770 ,  -1343  )
( 572 ,  770 ,  -1342  )
( 571 ,  771 ,  -1342  )
( 571 ,  770 ,  -1341  )
( 570 ,  770 ,  -1340  )
( 570 ,  769 ,  -1339  )
( 569 ,  770 ,  -1339  )
( 568 ,  770 ,  -1338  )
( 567 ,  770 ,  -1337  )
( 566 ,  770 ,  -1336  )
( 567 ,  770 ,  -1337  )
( 566 ,  770 ,  -1336  )
( 565 ,  770 ,  -1335  )
( 565 ,  769 ,  -1334  )
( 564 ,  769 ,  -1333  )
( 564 ,  768 ,  -1332  )
( 565 ,  768 ,  -1333  )
( 565 ,  767 ,  -1332  )
( 564 ,  767 ,  -1331  )
( 563 ,  767 ,  -1330  )
( 563 ,  766 ,  -1329  )
( 562 ,  766 ,  -1328  )
( 561 ,  766 ,  -1327  )
( 560 ,  766 ,  -1326  )
( 559 ,  766 ,  -1325  )
( 558 ,  766 ,  -1324  )
( 557 ,  767 ,  -1324  )
( 558 ,  766 ,  -1324  )
( 558 ,  767 ,  -1325  )
( 557 ,  767 ,  -1324  )
( 558 ,  766 ,  -1324  )
( 557 ,  766 ,  -1323  )
( 556 ,  766 ,  -1322  )
( 555 ,  766 ,  -1321  )
( 554 ,  766 ,  -1320  )
( 553 ,  767 ,  -1320  )
( 552 ,  767 ,  -1319  )
( 551 ,  767 ,  -1318  )
( 552 ,  766 ,  -1318  )
( 551 ,  766 ,  -1317  )
( 550 ,  766 ,  -1316  )
( 549 ,  766 ,  -1315  )
( 548 ,  766 ,  -1314  )
( 547 ,  766 ,  -1313  )
( 547 ,  767 ,  -1314  )
( 547 ,  768 ,  -1315  )
( 546 ,  768 ,  -1314  )
( 545 ,  768 ,  -1313  )
( 546 ,  768 ,  -1314  )
( 545 ,  768 ,  -1313  )
( 545 ,  767 ,  -1312  )
( 544 ,  767 ,  -1311  )
( 543 ,  767 ,  -1310  )
( 542 ,  767 ,  -1309  )
( 541 ,  767 ,  -1308  )
( 540 ,  767 ,  -1307  )
( 540 ,  768 ,  -1308  )
( 539 ,  768 ,  -1307  )
( 538 ,  768 ,  -1306  )
( 537 ,  768 ,  -1305  )
( 536 ,  768 ,  -1304  )
( 536 ,  767 ,  -1303  )
( 536 ,  768 ,  -1304  )
( 535 ,  768 ,  -1303  )
( 534 ,  768 ,  -1302  )
( 533 ,  768 ,  -1301  )
( 533 ,  767 ,  -1300  )
( 532 ,  767 ,  -1299  )
( 531 ,  767 ,  -1298  )
( 532 ,  766 ,  -1298  )
( 533 ,  766 ,  -1299  )
( 532 ,  766 ,  -1298  )
( 531 ,  766 ,  -1297  )
( 532 ,  765 ,  -1297  )
( 531 ,  765 ,  -1296  )
( 530 ,  765 ,  -1295  )
( 530 ,  766 ,  -1296  )
( 529 ,  766 ,  -1295  )
( 528 ,  766 ,  -1294  )
( 527 ,  766 ,  -1293  )
( 528 ,  766 ,  -1294  )
( 527 ,  766 ,  -1293  )
( 528 ,  766 ,  -1294  )
( 527 ,  767 ,  -1294  )
( 526 ,  767 ,  -1293  )
( 525 ,  767 ,  -1292  )
( 525 ,  766 ,  -1291  )
( 526 ,  766 ,  -1292  )
( 526 ,  765 ,  -1291  )
( 525 ,  765 ,  -1290  )
( 526 ,  765 ,  -1291  )
( 526 ,  764 ,  -1290  )
( 525 ,  764 ,  -1289  )
( 524 ,  764 ,  -1288  )
( 523 ,  764 ,  -1287  )
( 522 ,  765 ,  -1287  )
( 522 ,  764 ,  -1286  )
( 521 ,  764 ,  -1285  )
( 520 ,  764 ,  -1284  )
( 519 ,  764 ,  -1283  )
( 518 ,  764 ,  -1282  )
( 517 ,  764 ,  -1281  )
( 516 ,  764 ,  -1280  )
( 517 ,  764 ,  -1281  )
( 516 ,  764 ,  -1280  )
( 515 ,  764 ,  -1279  )
( 515 ,  763 ,  -1278  )
( 514 ,  763 ,  -1277  )
( 514 ,  762 ,  -1276  )
( 514 ,  761 ,  -1275  )
( 513 ,  761 ,  -1274  )
( 513 ,  762 ,  -1275  )
( 512 ,  762 ,  -1274  )
( 511 ,  762 ,  -1273  )
( 511 ,  761 ,  -1272  )
( 511 ,  762 ,  -1273  )
( 510 ,  762 ,  -1272  )
( 510 ,  761 ,  -1271  )
( 510 ,  760 ,  -1270  )
( 509 ,  760 ,  -1269  )
( 508 ,  760 ,  -1268  )
( 507 ,  760 ,  -1267  )
( 507 ,  759 ,  -1266  )
( 506 ,  759 ,  -1265  )
( 505 ,  759 ,  -1264  )
( 504 ,  759 ,  -1263  )
( 503 ,  760 ,  -1263  )
( 503 ,  759 ,  -1262  )
( 504 ,  759 ,  -1263  )
( 503 ,  759 ,  -1262  )
( 503 ,  758 ,  -1261  )
( 502 ,  758 ,  -1260  )
( 501 ,  758 ,  -1259  )
( 500 ,  758 ,  -1258  )
( 501 ,  758 ,  -1259  )
( 500 ,  758 ,  -1258  )
( 499 ,  758 ,  -1257  )
( 499 ,  757 ,  -1256  )
( 499 ,  758 ,  -1257  )
( 498 ,  758 ,  -1256  )
( 498 ,  757 ,  -1255  )
( 498 ,  756 ,  -1254  )
( 497 ,  757 ,  -1254  )
( 496 ,  757 ,  -1253  )
( 495 ,  757 ,  -1252  )
( 494 ,  757 ,  -1251  )
( 494 ,  756 ,  -1250  )
( 493 ,  756 ,  -1249  )
( 492 ,  756 ,  -1248  )
( 492 ,  755 ,  -1247  )
( 491 ,  755 ,  -1246  )
( 490 ,  755 ,  -1245  )
( 490 ,  754 ,  -1244  )
( 491 ,  754 ,  -1245  )
( 492 ,  754 ,  -1246  )
( 491 ,  754 ,  -1245  )
( 490 ,  754 ,  -1244  )
( 489 ,  754 ,  -1243  )
( 488 ,  754 ,  -1242  )
( 487 ,  754 ,  -1241  )
( 486 ,  754 ,  -1240  )
( 485 ,  754 ,  -1239  )
( 485 ,  753 ,  -1238  )
( 484 ,  753 ,  -1237  )
( 484 ,  752 ,  -1236  )
( 483 ,  752 ,  -1235  )
( 482 ,  752 ,  -1234  )
( 483 ,  752 ,  -1235  )
( 482 ,  753 ,  -1235  )
( 483 ,  753 ,  -1236  )
( 483 ,  752 ,  -1235  )
( 482 ,  752 ,  -1234  )
( 482 ,  751 ,  -1233  )
( 481 ,  751 ,  -1232  )
( 481 ,  750 ,  -1231  )
( 482 ,  750 ,  -1232  )
( 481 ,  750 ,  -1231  )
( 480 ,  750 ,  -1230  )
( 480 ,  749 ,  -1229  )
( 479 ,  749 ,  -1228  )
( 478 ,  749 ,  -1227  )
( 477 ,  749 ,  -1226  )
( 476 ,  750 ,  -1226  )
( 476 ,  749 ,  -1225  )
( 475 ,  749 ,  -1224  )
( 474 ,  749 ,  -1223  )
( 473 ,  749 ,  -1222  )
( 473 ,  748 ,  -1221  )
( 472 ,  748 ,  -1220  )
( 472 ,  747 ,  -1219  )
( 471 ,  747 ,  -1218  )
( 470 ,  747 ,  -1217  )
( 471 ,  747 ,  -1218  )
( 470 ,  747 ,  -1217  )
( 469 ,  747 ,  -1216  )
( 468 ,  747 ,  -1215  )
( 467 ,  747 ,  -1214  )
( 466 ,  747 ,  -1213  )
( 466 ,  748 ,  -1214  )
( 465 ,  748 ,  -1213  )
( 465 ,  749 ,  -1214  )
( 464 ,  749 ,  -1213  )
( 463 ,  749 ,  -1212  )
( 462 ,  749 ,  -1211  )
( 461 ,  749 ,  -1210  )
( 460 ,  749 ,  -1209  )
( 459 ,  749 ,  -1208  )
( 458 ,  750 ,  -1208  )
( 458 ,  749 ,  -1207  )
( 457 ,  749 ,  -1206  )
( 457 ,  748 ,  -1205  )
( 456 ,  749 ,  -1205  )
( 455 ,  749 ,  -1204  )
( 455 ,  748 ,  -1203  )
( 455 ,  747 ,  -1202  )
( 454 ,  747 ,  -1201  )
( 453 ,  747 ,  -1200  )
( 452 ,  747 ,  -1199  )
( 451 ,  748 ,  -1199  )
( 450 ,  749 ,  -1199  )
( 449 ,  749 ,  -1198  )
( 448 ,  749 ,  -1197  )
( 448 ,  748 ,  -1196  )
( 447 ,  748 ,  -1195  )
( 446 ,  748 ,  -1194  )
( 445 ,  748 ,  -1193  )
( 445 ,  747 ,  -1192  )
( 444 ,  747 ,  -1191  )
( 443 ,  747 ,  -1190  )
( 442 ,  748 ,  -1190  )
( 441 ,  748 ,  -1189  )
( 440 ,  749 ,  -1189  )
( 439 ,  749 ,  -1188  )
( 438 ,  750 ,  -1188  )
( 437 ,  750 ,  -1187  )
( 436 ,  750 ,  -1186  )
( 435 ,  750 ,  -1185  )
( 434 ,  750 ,  -1184  )
( 434 ,  749 ,  -1183  )
( 434 ,  748 ,  -1182  )
( 433 ,  748 ,  -1181  )
( 433 ,  747 ,  -1180  )
( 432 ,  748 ,  -1180  )
( 432 ,  747 ,  -1179  )
( 432 ,  746 ,  -1178  )
( 431 ,  746 ,  -1177  )
( 430 ,  746 ,  -1176  )
( 430 ,  745 ,  -1175  )
( 430 ,  744 ,  -1174  )
( 429 ,  744 ,  -1173  )
( 429 ,  743 ,  -1172  )
( 429 ,  742 ,  -1171  )
( 428 ,  742 ,  -1170  )
( 427 ,  742 ,  -1169  )
( 426 ,  742 ,  -1168  )
( 426 ,  743 ,  -1169  )
( 425 ,  743 ,  -1168  )
( 424 ,  743 ,  -1167  )
( 423 ,  743 ,  -1166  )
( 423 ,  742 ,  -1165  )
( 422 ,  743 ,  -1165  )
( 421 ,  743 ,  -1164  )
( 421 ,  742 ,  -1163  )
( 420 ,  742 ,  -1162  )
( 420 ,  743 ,  -1163  )
( 420 ,  742 ,  -1162  )
( 419 ,  742 ,  -1161  )
( 419 ,  743 ,  -1162  )
( 418 ,  743 ,  -1161  )
( 417 ,  743 ,  -1160  )
( 416 ,  744 ,  -1160  )
( 416 ,  745 ,  -1161  )
( 415 ,  745 ,  -1160  )
( 414 ,  746 ,  -1160  )
( 413 ,  746 ,  -1159  )
